regiao,setor,vab,empregos,empresas,share_nacional
TrAs CoraAAes,Agropecuária,3176.852915,72185.506838664,5439,0.005376051171496577
TrAs CoraAAes,Indústria,1632.587361,29209.671860942864,1249,0.0008186223624357093
TrAs CoraAAes,Construção,244.88810415,6058.50920744263,470,0.0008186223624357092
TrAs CoraAAes,Serviços,2690.6043369999998,51868.88819841518,1811,0.000524853236598885
TrAs Pontas - Boa EsperanAa,Agropecuária,1077.794704,20397.734601729746,1930,0.001823905492669624
TrAs Pontas - Boa EsperanAa,Indústria,1107.684097,26849.778070019685,1542,0.0005554220214979389
TrAs Pontas - Boa EsperanAa,Construção,166.15261455,4149.537124513049,92,0.0005554220214979389
TrAs Pontas - Boa EsperanAa,Serviços,2072.3653400000003,35178.21750950225,3253,0.0004042540336224653
SAo SebastiAo do ParaAso,Agropecuária,1040.691552,24820.673744740405,1313,0.001761117428786026
SAo SebastiAo do ParaAso,Indústria,1306.850729,24939.853803687816,1545,0.000655289423819574
SAo SebastiAo do ParaAso,Construção,196.02760935,4643.136018371196,102,0.000655289423819574
SAo SebastiAo do ParaAso,Serviços,2182.361949,33299.9797324572,3652,0.0004257109514808981
Campo Belo,Agropecuária,1189.52113,28639.71771391185,945,0.002012975304667649
Campo Belo,Indústria,2516.497841,46341.18936309088,3641,0.0012618383903216937
Campo Belo,Construção,377.47467615,8750.59173151934,239,0.0012618383903216937
Campo Belo,Serviços,4164.677248,96782.04285614607,3647,0.0008123990223845898
Piumhi,Agropecuária,3149.3740880000005,69853.63006301013,4989,0.0053295499377167006
Piumhi,Indústria,2468.857771,44084.451548108445,2841,0.001237950402712801
Piumhi,Construção,370.32866565,8752.444906815166,623,0.001237950402712801
Piumhi,Serviços,8977.443437,165656.73832461794,9319,0.001751220043578213
Pouso Alegre,Agropecuária,1536.428293,30892.625885267484,1879,0.002600031334627633
Pouso Alegre,Indústria,1033.242032,17488.70844524178,659,0.0005180948066911519
Pouso Alegre,Construção,154.9863048,3857.307168366371,175,0.0005180948066911518
Pouso Alegre,Serviços,5959.8679649999995,135866.5465984882,9044,0.0011625849063411587
PoAos de Caldas,Agropecuária,468.991121,11492.255704235517,667,0.0007936534466448672
PoAos de Caldas,Indústria,257.016338,5491.7070354512625,403,0.0001288747707009443
PoAos de Caldas,Construção,38.5524507,587.1879979723409,61,0.0001288747707009443
PoAos de Caldas,Serviços,1545.566629,25823.54432718462,1702,0.00030149198693195974
ItajubA,Agropecuária,1029.329451,21907.990340921366,2028,0.0017418898353071784
ItajubA,Indústria,337.47972799999997,8392.339480690112,567,0.00016922123667568962
ItajubA,Construção,50.62195919999999,879.5087508693887,86,0.00016922123667568962
ItajubA,Serviços,774.8888919999999,17482.348608956556,1426,0.00015115672615922192
SAo LourenAo,Agropecuária,2286.9483840000003,45520.61357144452,4299,0.003870104114957241
SAo LourenAo,Indústria,10235.489638000001,156335.95357192183,6587,0.0051323444664017484
SAo LourenAo,Construção,1535.3234457,36779.47491395643,1405,0.0051323444664017484
SAo LourenAo,Serviços,244505.939986,5687436.18636994,125841,0.04769550550579703
Caxambu - Baependi,Agropecuária,439.29652,7862.89397706166,553,0.0007434025540903488
Caxambu - Baependi,Indústria,67854.743844,1062745.8887921516,90256,0.03402415823801369
Caxambu - Baependi,Construção,10178.211576599999,204606.15399459234,17523,0.034024158238013684
Caxambu - Baependi,Serviços,137123.162888,2501684.404450658,132117,0.02674846496928207
Uberaba,Agropecuária,395.392992,6064.151147945664,616,0.0006691065071997949
Uberaba,Indústria,13158.786357,325298.1363260236,15206,0.0065981625435076
Uberaba,Construção,1973.81795355,29779.58027586281,1648,0.0065981625435076
Uberaba,Serviços,9718.625769,233287.5987602176,5917,0.0018958016680521608
AraxA,Agropecuária,105.683276,2633.535893296858,206,0.0001788432498919756
AraxA,Indústria,27260.594402,501047.73681075854,49787,0.013669181033655515
AraxA,Construção,4089.0891602999995,81747.94628398966,2879,0.013669181033655515
AraxA,Serviços,10352.342098000001,177218.53775499447,18674,0.0020194200172041843
Frutal,Agropecuária,583.396916,9848.15109867367,832,0.0009872574392413413
Frutal,Indústria,2649.3441430000003,57308.22803339495,1897,0.0013284510299769923
Frutal,Construção,397.40162145000005,7783.924964509683,451,0.0013284510299769923
Frutal,Serviços,2874.310196,58729.31759733792,5363,0.0005606885370005169
Iturama,Agropecuária,110.02488500000001,1673.5832068868765,180,0.0001861903675505941
Iturama,Indústria,10487.577833000001,162915.4586510142,15762,0.005258748136222302
Iturama,Construção,1573.13667495,23610.596139269215,2936,0.005258748136222302
Iturama,Serviços,4581.461485,91661.96287689019,6243,0.0008937006663107093
UberlAndia,Agropecuária,1058.951459,22356.734103386472,991,0.0017920178818587075
UberlAndia,Indústria,3114.658702,56425.984443874535,3167,0.0015617720225706072
UberlAndia,Construção,467.1988053,8582.187597228762,717,0.001561772022570607
UberlAndia,Serviços,10732.115453999999,214065.55784209957,12071,0.0020935019891721867
Ituiutaba,Agropecuária,584.452011,11557.615051125265,302,0.000989042931003962
Ituiutaba,Indústria,854.785201,12996.522189569649,713,0.0004286118448136771
Ituiutaba,Construção,128.21778015,3186.3224649452823,162,0.0004286118448136771
Ituiutaba,Serviços,2507.934038,50250.16998155227,3588,0.0004892199417505106
Monte Carmelo,Agropecuária,371.309895,9226.23140187412,505,0.0006283517208422667
Monte Carmelo,Indústria,188.16523,4112.078849487735,184,9.435100919592296e-05
Monte Carmelo,Construção,28.224784500000002,598.1550490944736,47,9.435100919592296e-05
Monte Carmelo,Serviços,1859.396726,31760.3455237118,941,0.0003627104797023414
Patos de Minas,Agropecuária,159.568344,3541.312703097588,219,0.00027003062642419153
Patos de Minas,Indústria,68.478354,1672.1680568181644,114,3.433685281800292e-05
Patos de Minas,Construção,10.2717531,222.43575434459615,8,3.433685281800292e-05
Patos de Minas,Serviços,1319.983749,28200.575689142282,888,0.00025748778198025343
UnaA,Agropecuária,674.269072,12860.592100354392,1272,0.0011410364695557554
UnaA,Indústria,1573.719229,33491.8917453094,1462,0.0007891043283989278
UnaA,Construção,236.05788435,5646.712830655827,134,0.0007891043283989278
UnaA,Serviços,2079.8264339999996,48828.4083266119,3453,0.00040570946104470553
PatrocAnio,Agropecuária,414.492022,8528.943428912302,405,0.000701426971934294
PatrocAnio,Indústria,68.986803,1222.4089322531595,54,3.459180255698848e-05
PatrocAnio,Construção,10.348020449999998,254.05966097153316,18,3.459180255698847e-05
PatrocAnio,Serviços,1018.466558,21620.77438944731,1628,0.00019867115427682673
DivinApolis,Agropecuária,99.814172,1834.5394373798015,130,0.00016891121832518358
DivinApolis,Indústria,62.409809,1498.1713114033896,94,3.129392429661312e-05
DivinApolis,Construção,9.36147135,143.40315795122757,9,3.129392429661312e-05
DivinApolis,Serviços,890.3208769999999,19316.907335726268,1212,0.00017367391685171724
Formiga,Agropecuária,678.911215,12910.272872341635,854,0.0011488921679406472
Formiga,Indústria,798.583331,18762.72967228545,643,0.0004004307448665824
Formiga,Construção,119.78749965,2154.2168057234676,124,0.0004004307448665823
Formiga,Serviços,5583.150125,116431.41285607903,7444,0.0010890989705275719
Dores do IndaiA,Agropecuária,843.078453,16843.88020039906,436,0.0014267053043323448
Dores do IndaiA,Indústria,232.49757,5285.7344617095805,215,0.0001165804137411558
Dores do IndaiA,Construção,34.8746355,847.7687373342999,37,0.00011658041374115578
Dores do IndaiA,Serviços,1788.9358109999998,28599.035165935988,2334,0.000348965746304378
ParA de Minas,Agropecuária,196.138477,3638.8812698675542,134,0.00033191668524301334
ParA de Minas,Indústria,187.558663,4357.551536214508,338,9.404686050386681e-05
ParA de Minas,Construção,28.133799449999998,591.9358751681835,27,9.404686050386681e-05
ParA de Minas,Serviços,1614.918057,28477.06323326885,1302,0.0003150202939178689
Oliveira,Agropecuária,332.057507,7428.832019337466,559,0.0005619265975716672
Oliveira,Indústria,192.329368,3722.3055695777116,180,9.643901781861638e-05
Oliveira,Construção,28.849405199999996,468.00172268321234,42,9.643901781861638e-05
Oliveira,Serviços,1571.0140959999999,34032.926406554216,966,0.000306455996405417
AbaetA,Agropecuária,95.413393,1677.2662055377668,110,0.00016146396982754657
AbaetA,Indústria,106.24359,2532.0889828882164,188,5.327333820970999e-05
AbaetA,Construção,15.9365385,349.94886135053883,20,5.327333820970998e-05
AbaetA,Serviços,969.7542520000001,14547.988801957092,550,0.00018916889817966975
VitAria,Agropecuária,111.28873,2568.12890603828,95,0.00018832911793490015
VitAria,Indústria,191.870023,3960.266240208281,110,9.620869012035299e-05
VitAria,Construção,28.78050345,573.1602855121031,40,9.6208690120353e-05
VitAria,Serviços,954.113647,21541.57551112404,1884,0.0001861179025190563
Afonso ClAudio - Venda Nova do Imigrante - Santa Maria de JetibA,Agropecuária,101.863397,1783.8325201940042,106,0.00017237903341032424
Afonso ClAudio - Venda Nova do Imigrante - Santa Maria de JetibA,Indústria,43.433909,994.7574807715245,33,2.177890754563891e-05
Afonso ClAudio - Venda Nova do Imigrante - Santa Maria de JetibA,Construção,6.51508635,98.21717166676709,7,2.1778907545638907e-05
Afonso ClAudio - Venda Nova do Imigrante - Santa Maria de JetibA,Serviços,498.73390600000005,10713.763911430839,788,9.728747596443948e-05
SAo Mateus,Agropecuária,410.854062,9811.222744971725,802,0.0006952706091302396
SAo Mateus,Indústria,1005.098864,20946.4603766526,1031,0.0005039830799775056
SAo Mateus,Construção,150.7648296,2597.4950830756266,265,0.0005039830799775056
SAo Mateus,Serviços,7346.834150000001,178974.3579862151,6771,0.0014331388786365132
Linhares,Agropecuária,469.93985,11106.9527455601,496,0.0007952589398132163
Linhares,Indústria,553.3587689999999,11487.390837431225,529,0.0002774686816611316
Linhares,Construção,83.00381534999998,1674.9092800684205,161,0.0002774686816611315
Linhares,Serviços,2185.452665,53520.695312166536,3892,0.0004263138540607016
Colatina,Agropecuária,123.57798,2125.132749350048,180,0.00020912568567883497
Colatina,Indústria,58.98863,1146.9866023824952,40,2.9578454912126415e-05
Colatina,Construção,8.8482945,208.63121231875556,16,2.9578454912126415e-05
Colatina,Serviços,743.195785,14394.528819223195,776,0.00014497438654202953
Nova VenAcia,Agropecuária,213.572694,3793.090485528735,205,0.0003614198587404164
Nova VenAcia,Indústria,250.927744,3800.440632388866,345,0.0001258217890821604
Nova VenAcia,Construção,37.639161599999994,791.9348964721411,44,0.0001258217890821604
Nova VenAcia,Serviços,750.181523,12013.381296488902,518,0.00014633708679078478
Cachoeiro de Itapemirim,Agropecuária,223.876793,4847.106213121848,336,0.0003788570410659213
Cachoeiro de Itapemirim,Indústria,15155.093533000001,353460.0121493659,14177,0.007599163614325322
Cachoeiro de Itapemirim,Construção,2273.26402995,46711.114310561075,2258,0.0075991636143253214
Cachoeiro de Itapemirim,Serviços,12028.849811,276820.9751782869,12825,0.0023464545377580863
Alegre,Agropecuária,550.675695,13317.151006092789,842,0.0009318847281978876
Alegre,Indústria,427.81392999999997,9569.199551227164,260,0.00021451718813073986
Alegre,Construção,64.1720895,1184.4885451128025,36,0.0002145171881307399
Alegre,Serviços,3071.453155,71095.12633019713,2552,0.0005991449977595153
Rio de Janeiro,Agropecuária,92.59828399999999,2123.6135794415277,140,0.00015670008228151563
Rio de Janeiro,Indústria,9705.239388,235272.837139698,16985,0.004866463005656367
Rio de Janeiro,Construção,1455.7859082,26989.28844936643,1649,0.004866463005656367
Rio de Janeiro,Serviços,4463.511471,76772.23054804945,7590,0.0008706922864632996
Angra dos Reis,Agropecuária,521.508087,8459.479369227254,505,0.0008825256431682451
Angra dos Reis,Indústria,5199.916799,94382.39515433478,7225,0.0026073754312658255
Angra dos Reis,Construção,779.9875198499999,19499.376122633854,650,0.0026073754312658255
Angra dos Reis,Serviços,15195.971775999998,312359.82707161806,9538,0.0029642615453417767
Rio Bonito,Agropecuária,1350.993313,20279.813569820813,2671,0.002286227715719628
Rio Bonito,Indústria,1031.992086,19717.262809846536,1957,0.0005174680507993199
Rio Bonito,Construção,154.7988129,3732.1601706408287,173,0.0005174680507993199
Rio Bonito,Serviços,5038.464814000001,93387.77753567309,7394,0.0009828478043955148
Volta Redonda - Barra Mansa,Agropecuária,332.780794,6721.95988890098,441,0.0005631505849666513
Volta Redonda - Barra Mansa,Indústria,2285.598981,55244.58203901117,3591,0.00114605961194065
Volta Redonda - Barra Mansa,Construção,342.83984715,8238.229416114506,453,0.0011460596119406501
Volta Redonda - Barra Mansa,Serviços,4149.392218999999,80742.63596462396,5824,0.0008094173885442523
Resende,Agropecuária,378.79369,8529.236198212957,256,0.0006410162243472992
Resende,Indústria,738.816707,12576.860338016193,1237,0.00037046218324319807
Resende,Construção,110.82250604999999,1743.671960092972,60,0.00037046218324319807
Resende,Serviços,2643.934447,42622.01096977841,5173,0.0005157493923504492
ValenAa,Agropecuária,656.732587,13267.96402166725,958,0.0011113602323327353
ValenAa,Indústria,1206.737229,28878.616287257628,1305,0.0006050898744175084
ValenAa,Construção,181.01058435000002,4406.141964604106,118,0.0006050898744175085
ValenAa,Serviços,2815.874809,50006.833761843176,5607,0.0005492896101582836
PetrApolis,Agropecuária,233.507852,5220.972971164666,149,0.00039515526682740664
PetrApolis,Indústria,490.45571700000005,10485.311490694809,792,0.00024592743231499246
PetrApolis,Construção,73.56835755,1395.0258406200846,109,0.00024592743231499246
PetrApolis,Serviços,2512.18777,49005.257982916686,2986,0.0004900497125856805
Nova Friburgo,Agropecuária,441.579906,9879.973405456194,463,0.0007472666297365072
Nova Friburgo,Indústria,302.51785,5137.3676724044535,411,0.00015169042892398794
Nova Friburgo,Construção,45.3776775,710.8821365936593,34,0.0001516904289239879
Nova Friburgo,Serviços,2352.656798,56915.57549130156,2658,0.0004589301808728443
TrAs Rios - ParaAba do Sul,Agropecuária,308.851866,5245.569874563827,563,0.0005226566921585678
TrAs Rios - ParaAba do Sul,Indústria,121.333002,2409.1894724565423,212,6.0839567371033095e-05
TrAs Rios - ParaAba do Sul,Construção,18.199950299999998,434.87675114747753,27,6.0839567371033095e-05
TrAs Rios - ParaAba do Sul,Serviços,1361.64069,27739.236171270033,816,0.0002656137557661415
Campos dos Goytacazes,Agropecuária,89.048909,1579.6510251861152,100,0.00015069362805232112
Campos dos Goytacazes,Indústria,276.040181,6474.430009283631,551,0.0001384138273366192
Campos dos Goytacazes,Construção,41.40602715,929.5180872812091,31,0.00013841382733661918
Campos dos Goytacazes,Serviços,957.779214,15903.145115434978,530,0.00018683294065285533
Itaperuna,Agropecuária,67.29248,1231.127360670059,55,0.00011387616160281376
Itaperuna,Indústria,657.63506,14539.60093680143,621,0.00032975556426456334
Itaperuna,Construção,98.645259,2187.0145209821603,67,0.00032975556426456334
Itaperuna,Serviços,926.6292899999999,16887.66154594051,1416,0.00018075655914763614
Santo AntAnio de PAdua,Agropecuária,479.476273,11766.964359932274,590,0.0008113970171535193
Santo AntAnio de PAdua,Indústria,1220.37221,26463.986768949137,770,0.0006119268135146903
Santo AntAnio de PAdua,Construção,183.05583149999998,3902.0125035677393,93,0.0006119268135146903
Santo AntAnio de PAdua,Serviços,3506.42439,63228.59199809859,4642,0.000683994359435529
Cabo Frio,Agropecuária,484.106719,8590.058478657244,347,0.0008192329212097987
Cabo Frio,Indústria,10432.280063,210821.56914825973,9806,0.005231020375860922
Cabo Frio,Construção,1564.84200945,33798.19251828263,1709,0.005231020375860922
Cabo Frio,Serviços,7078.071059999999,176418.95540672608,5561,0.0013807115574860165
MacaA - Rio das Ostras,Agropecuária,1018.701384,19168.46147251068,1463,0.0017239044159079
MacaA - Rio das Ostras,Indústria,1240.890454,24488.71101157956,915,0.0006222152022267186
MacaA - Rio das Ostras,Construção,186.13356810000002,3215.8258473409946,282,0.0006222152022267186
MacaA - Rio das Ostras,Serviços,3105.2854030000003,47585.38732090991,2841,0.0006057446172650778
SAo Paulo,Agropecuária,507.690591,11945.51703612159,754,0.000859142890631227
SAo Paulo,Indústria,1910.035482,42678.56124884845,2573,0.0009577421680228655
SAo Paulo,Construção,286.5053223,5096.724682553769,566,0.0009577421680228655
SAo Paulo,Serviços,5650.549848,123254.44319824029,11273,0.0011022465605600256
Santos,Agropecuária,1764.042486,28077.504042064502,1814,0.0029852130165207965
Santos,Indústria,2042.8145789999999,45721.098590589005,2794,0.0010243211093186263
Santos,Construção,306.42218684999995,6672.864063437851,479,0.0010243211093186263
Santos,Serviços,4388.055133,93683.45754886816,3798,0.0008559731013803837
Sorocaba,Agropecuária,1466.7823540000002,34727.06218166539,1010,0.002482172515862985
Sorocaba,Indústria,963.844736,22946.698749944124,1113,0.0004832971721171756
Sorocaba,Construção,144.5767104,2771.998075589361,133,0.0004832971721171756
Sorocaba,Serviços,4786.1828239999995,108155.86911143166,7767,0.0009336354333433128
Itapeva,Agropecuária,951.215533,20958.059776587343,582,0.0016097010209018103
Itapeva,Indústria,1047.0732930000001,21304.249355663524,1403,0.0005250301657572355
Itapeva,Construção,157.06099395,3684.811784716787,207,0.0005250301657572355
Itapeva,Serviços,3762.480885,70817.32398109288,5885,0.0007339430190376919
Registro,Agropecuária,677.306891,13475.74117209395,706,0.0011461772396293816
Registro,Indústria,1023.0412330000001,16847.62967745827,733,0.0005129798570256118
Registro,Construção,153.45618495000002,3426.075136566741,195,0.0005129798570256118
Registro,Serviços,3189.748089,68324.86611128849,5432,0.0006222206607729699
Itapetininga,Agropecuária,799.975202,14895.956869433312,838,0.0013537635316932233
Itapetininga,Indústria,660.729295,12456.966159317577,691,0.00033130709530427427
Itapetininga,Construção,99.10939425,1834.0272684608146,178,0.00033130709530427427
Itapetininga,Serviços,2329.176867,37383.700852773174,1478,0.0004543499764886467
AvarA,Agropecuária,725.615618,17771.032948295368,993,0.0012279280147929395
AvarA,Indústria,487.70584199999996,8803.31272015289,656,0.00024454857246180575
AvarA,Construção,73.15587629999999,1582.1884915661644,37,0.00024454857246180575
AvarA,Serviços,2075.1976649999997,39071.45265798509,1480,0.0004048065321533371
TatuA,Agropecuária,513.1677080000001,9580.982369065969,923,0.0008684115795041818
TatuA,Indústria,490.310188,7793.435074125105,817,0.0002458544602360527
TatuA,Construção,73.5465282,1407.7264313083292,49,0.0002458544602360527
TatuA,Serviços,1939.8962139999999,39781.81673774538,3709,0.0003784134265237466
Bauru,Agropecuária,345.548313,6140.470529557839,534,0.000584756506711711
Bauru,Indústria,253.208839,4248.652140439515,355,0.00012696559027923477
Bauru,Construção,37.98132585,657.9241079680451,74,0.00012696559027923477
Bauru,Serviços,1332.104967,24663.42724516028,2336,0.00025985225467931776
JaA,Agropecuária,552.300072,12127.478820062448,745,0.0009346335913361743
JaA,Indústria,212.413733,4327.419009572571,256,0.00010650984815644912
JaA,Construção,31.86205995,601.3621781897988,19,0.0001065098481564491
JaA,Serviços,1137.210557,20021.022400290592,1173,0.000221834415907236
Botucatu,Agropecuária,1157.055426,25411.509408331505,1082,0.0019580349940229356
Botucatu,Indústria,7951.407781,188538.10778165236,10252,0.003987045580448972
Botucatu,Construção,1192.71116715,28466.177699467684,1615,0.003987045580448972
Botucatu,Serviços,19542.314941,306553.37966046756,33268,0.003812097938879744
Lins,Agropecuária,607.17255,14547.739700578724,1184,0.0010274919192247414
Lins,Indústria,2449.8160789999997,52449.12640578161,3028,0.0012284023961177573
Lins,Construção,367.47241184999996,6441.877278681657,419,0.0012284023961177573
Lins,Serviços,6443.117223,139350.09662209812,6740,0.0012568518090059
MarAlia,Agropecuária,262.256309,4738.074839267508,141,0.00044380504069758557
MarAlia,Indústria,1062.876988,25082.05180335195,1753,0.0005329545552540334
MarAlia,Construção,159.43154819999998,2510.8081280209667,270,0.0005329545552540333
MarAlia,Serviços,3093.0153689999997,53755.76605674458,6013,0.0006033511151921348
Assis,Agropecuária,848.342034,18681.620783642258,902,0.0014356126354422329
Assis,Indústria,1001.425691,17423.900643221885,1036,0.0005021412541550556
Assis,Construção,150.21385365,3103.629784789582,86,0.0005021412541550556
Assis,Serviços,2998.6099679999998,48372.97611073739,3424,0.0005849355571757108
Ourinhos,Agropecuária,272.91513000000003,6581.320384236922,157,0.0004618425037646544
Ourinhos,Indústria,124.161693,2514.555559851367,162,6.225794764539848e-05
Ourinhos,Construção,18.62425395,357.6236445813872,30,6.225794764539848e-05
Ourinhos,Serviços,1032.219254,21968.11506145975,551,0.0002013538775997248
TupA,Agropecuária,3886.773052,92076.2982164854,4004,0.0065774184007338365
TupA,Indústria,7839.466144999999,158350.07899521745,5779,0.003930915091688415
TupA,Construção,1175.91992175,18477.04772604002,1138,0.003930915091688415
TupA,Serviços,12416.081423000001,302180.989306061,21251,0.0024219913835427827
Piraju,Agropecuária,2053.9718589999998,44270.42813341356,2109,0.0034758479898959853
Piraju,Indústria,5166.3447400000005,127265.05758080035,9098,0.0025905415154173182
Piraju,Construção,774.951711,16647.1322560419,747,0.0025905415154173182
Piraju,Serviços,4881.475045,83475.34846128976,9557,0.0009522239823643525
Presidente Prudente,Agropecuária,907.685115,16343.874415437173,1653,0.001536036371972152
Presidente Prudente,Indústria,1497.219807,24194.085752313436,1295,0.0007507455005293751
Presidente Prudente,Construção,224.58297105,5573.676812267175,390,0.0007507455005293751
Presidente Prudente,Serviços,2134.114386,43942.67230621975,3779,0.000416299352290958
Adamantina - LucAlia,Agropecuária,604.258957,14750.961630642778,607,0.0010225613714530911
Adamantina - LucAlia,Indústria,1007.917853,16924.049771065762,1964,0.0005053965954131798
Adamantina - LucAlia,Construção,151.18767795,2544.812785536838,185,0.0005053965954131798
Adamantina - LucAlia,Serviços,1325.7843500000001,32625.34050433275,747,0.00025861929885443764
Dracena,Agropecuária,3378.297806,61243.54341228487,2678,0.0057169476722880065
Dracena,Indústria,14328.572422,322976.1573596295,10417,0.007184724129705419
Dracena,Construção,2149.2858632999996,51933.130655021865,3557,0.007184724129705418
Dracena,Serviços,27697.382014000003,494425.5290248295,55014,0.005402897927226394
Presidente EpitAcio-Presidente Venceslau,Agropecuária,1182.925008,19610.32423660474,1676,0.0020018129718954894
Presidente EpitAcio-Presidente Venceslau,Indústria,965.2381019999999,19514.43985092276,626,0.00048399584257972217
Presidente EpitAcio-Presidente Venceslau,Construção,144.7857153,2452.9324759024053,204,0.00048399584257972217
Presidente EpitAcio-Presidente Venceslau,Serviços,3114.229725,54921.213855893315,4698,0.0006074893763462724
AraAatuba,Agropecuária,969.7702429999999,22913.013694667923,1088,0.0016411003563766408
AraAatuba,Indústria,224.665984,3601.054362831918,259,0.00011265344996200988
AraAatuba,Construção,33.6998976,701.1879764752805,40,0.00011265344996200988
AraAatuba,Serviços,1366.289016,33792.0358472084,1121,0.0002665204996200472
Birigui - PenApolis,Agropecuária,5673.62209,101673.85764458452,3296,0.009601225961565601
Birigui - PenApolis,Indústria,5731.6526699999995,110225.81587238816,6112,0.002874001821563986
Birigui - PenApolis,Construção,859.7479004999999,21350.061241490854,1152,0.0028740018215639854
Birigui - PenApolis,Serviços,10773.130653,225132.4986880322,6463,0.0021015027790500847
Andradina,Agropecuária,3229.8317700000002,70316.98539874876,1760,0.005465705002853544
Andradina,Indústria,582.74557,11939.77435357666,298,0.00029220399876190396
Andradina,Construção,87.41183550000001,1451.6862998957324,50,0.00029220399876190396
Andradina,Serviços,3305.668057,58367.95463321596,2910,0.0006448330417739893
SAo JosA do Rio Preto,Agropecuária,2252.112826,55023.658002942335,1675,0.003811153402599304
SAo JosA do Rio Preto,Indústria,874.0418090000001,14681.226664991113,909,0.00043826761595954866
SAo JosA do Rio Preto,Construção,131.10627135000001,2261.671667628475,219,0.00043826761595954866
SAo JosA do Rio Preto,Serviços,3062.9223489999995,46372.593216582405,3852,0.00059748090279084
Catanduva,Agropecuária,1473.291789,27155.839793344276,2287,0.0024931881519638247
Catanduva,Indústria,12813.720920999998,232128.98190383895,15587,0.006425137632767017
Catanduva,Construção,1922.0581381499996,43322.63864860159,2982,0.006425137632767016
Catanduva,Serviços,14039.097453999999,302916.47033751593,24157,0.002738591340365875
Votuporanga,Agropecuária,1130.7880030000001,23016.58870070997,814,0.0019135837669848263
Votuporanga,Indústria,2092.176715,34714.70308681959,3320,0.001049072586239556
Votuporanga,Construção,313.82650725,6466.006727456594,293,0.001049072586239556
Votuporanga,Serviços,3454.3170849999997,55630.30879087787,4551,0.0006738298446075373
Jales,Agropecuária,982.272985,22928.588363639716,1315,0.0016622582074243403
Jales,Indústria,679.911385,13774.018037431037,830,0.00034092550115952724
Jales,Construção,101.98670775,2115.2963446789468,177,0.00034092550115952724
Jales,Serviços,2735.3691790000003,45830.51185535778,2759,0.0005335854652236759
FernandApolis,Agropecuária,348.47392,8479.683859090552,367,0.0005897073852574017
FernandApolis,Indústria,1535.273619,23746.52383668212,2888,0.0007698266855386988
FernandApolis,Construção,230.29104285,5388.422213791757,265,0.0007698266855386987
FernandApolis,Serviços,2792.051195,44277.00730420743,5351,0.0005446423639082742
Santa FA do Sul,Agropecuária,383.463691,9350.776289868729,208,0.0006489190656240852
Santa FA do Sul,Indústria,818.20963,13533.569508401426,1402,0.00041027188883048537
Santa FA do Sul,Construção,122.73144449999998,1964.5141847426567,140,0.00041027188883048537
Santa FA do Sul,Serviços,1817.228078,38074.86706348114,2086,0.000354484687793273
RibeirAo Preto,Agropecuária,516.163746,8966.358847723995,788,0.0008734816453935078
RibeirAo Preto,Indústria,74.67891999999999,1205.0366152465879,143,3.744598015085781e-05
RibeirAo Preto,Construção,11.201837999999999,239.9750289628287,15,3.744598015085781e-05
RibeirAo Preto,Serviços,588.132248,13633.358209148155,344,0.00011472631247415481
Barretos,Agropecuária,396.993318,8730.72099921691,571,0.0006718146698680928
Barretos,Indústria,32596.711425,572480.8337079308,62392,0.016344850849527418
Barretos,Construção,4889.50671375,111614.90738839548,6814,0.016344850849527418
Barretos,Serviços,55496.459373,1198162.8698260821,82791,0.010825633453848692
Franca,Agropecuária,1760.77298,27512.23707020706,3236,0.0029796801725296496
Franca,Indústria,676.438075,14634.020809724645,1179,0.00033918389191668104
Franca,Construção,101.46571125,2362.2306715622353,173,0.000339183891916681
Franca,Serviços,3371.394651,79761.1324195472,6463,0.0006576542563677279
SAo Joaquim da Barra a OrlAndia,Agropecuária,1067.603319,21102.990226679794,740,0.001806659051385004
SAo Joaquim da Barra a OrlAndia,Indústria,1060.873434,24993.187072907403,1724,0.0005319499204345264
SAo Joaquim da Barra a OrlAndia,Construção,159.1310151,3003.4572824543125,265,0.0005319499204345264
SAo Joaquim da Barra a OrlAndia,Serviços,3925.674836,73031.77723125007,6368,0.0007657770840460061
Ituverava,Agropecuária,800.91102,15592.311002281094,541,0.0013553471761331194
Ituverava,Indústria,5952.361802,136871.1739297607,6791,0.0029846712015708884
Ituverava,Construção,892.8542703,20712.333359964206,1611,0.0029846712015708884
Ituverava,Serviços,6619.601616,145576.23975511323,7760,0.001291278425956395
Araraquara,Agropecuária,1092.385823,27040.945589115243,2005,0.0018485974140434523
Araraquara,Indústria,1923.968858,42482.9465573788,1847,0.000964728730243241
Araraquara,Construção,288.5953287,4691.2961590674395,388,0.0009647287302432409
Araraquara,Serviços,5100.490456,115942.7232098711,4636,0.0009949470783423193
SAo Carlos,Agropecuária,418.730593,9874.921828446926,679,0.0007085997228295055
SAo Carlos,Indústria,619.565337,13290.809775185062,544,0.0003106664010601858
SAo Carlos,Construção,92.93480054999999,1703.5754961253172,167,0.0003106664010601858
SAo Carlos,Serviços,1928.2564659999998,47851.188761492216,2361,0.0003761428736494406
Campinas,Agropecuária,821.817242,14532.43038351003,1375,0.001390725873945658
Campinas,Indústria,16426.966173,277635.90319454944,9120,0.008236914101770229
Campinas,Construção,2464.04492595,41375.913440114324,4118,0.008236914101770229
Campinas,Serviços,10145.793308,164308.9648008609,5406,0.0019791287713096066
JundiaA,Agropecuária,655.615951,12468.72276678756,1088,0.0011094705973900567
